Fecha_Accidente;DIRECCION_ACCIDENTE;CONDICION_VICTIMA;GRAVEDAD_ACCIDENTE;CLASE_ACCIDENTE;SEXO_VICTIMA;EDAD_VICTIMA;CANTIDAD_VICTIMAS
02/26/2022_12:00:00_AM;CALLE_30_CARRERA_25;Conductor;herido;Choque;M;61;1
02/26/2022_12:00:00_AM;CALLE_30_CARRERA_25;Motociclista;herido;Choque;M;47;1
02/26/2022_12:00:00_AM;CALLE_53_CON_CARRERA_21;Motociclista;herido;Choque;M;56;1
02/26/2022_12:00:00_AM;CRA_38_CALLE_60;Motociclista;herido;Choque;M;25;1
02/26/2022_12:00:00_AM;CRA_53_CALLE_106;Motociclista;herido;Choque;F;37;1
02/26/2022_12:00:00_AM;CRA_64D_CALLE_86;Motociclista;herido;Choque;M;28;1
02/27/2022_12:00:00_AM;CALLE_110A_FRENTE_AL_#_17-08;Peaton;herido;Atropello;M;16;1
02/27/2022_12:00:00_AM;CALLE_31_CON_CRA_29;Acompañante;herido;Choque;M;35;1
02/27/2022_12:00:00_AM;CALLE_31_CON_CRA_29;Motociclista;herido;Choque;M;30;1
02/27/2022_12:00:00_AM;CRA_6_CON_CALLE_72;Acompañante;herido;Choque;M;9;1
02/27/2022_12:00:00_AM;CRA_6_CON_CALLE_72;Acompañante;muerto;Choque;F;55;1
02/27/2022_12:00:00_AM;CRA_6_CON_CALLE_72;Motociclista;herido;Choque;M;35;1
02/28/2022_12:00:00_AM;CARRERA_46_CALLE_67;Peaton;herido;Atropello;M;20;1
02/28/2022_12:00:00_AM;CALLE_17_#_17B-41;Motociclista;muerto;Choque;M;37;1
02/28/2022_12:00:00_AM;CALLE_30_CRA_26;Motociclista;herido;Choque;M;39;1
02/28/2022_12:00:00_AM;CALLE_99_CARRERA_57;Motociclista;herido;Choque;M;45;1
02/28/2022_12:00:00_AM;CALLE_99_CARRERA_57;Pasajero;herido;Choque;F;26;1
02/28/2022_12:00:00_AM;CARRERA_14_CALLE_48;Acompañante;herido;Choque;F;23;1
02/28/2022_12:00:00_AM;CARRERA_14_CALLE_48;Acompañante;muerto;Choque;F;22;1
02/28/2022_12:00:00_AM;CARRERA_14_CALLE_48;Motociclista;herido;Choque;M;26;1
02/28/2022_12:00:00_AM;CARRERA_18_CON_CALLE_40_B;Acompañante;herido;Choque;F;10;1
02/28/2022_12:00:00_AM;CARRERA_18_CON_CALLE_40_B;Motociclista;herido;Choque;M;33;1
02/28/2022_12:00:00_AM;CRA_21B_CON_DIAGONAL_78;Acompañante;muerto;Choque;F;60;1
02/28/2022_12:00:00_AM;CRA_21B_CON_DIAGONAL_78;Conductor;herido;Choque;M;52;1
02/28/2022_12:00:00_AM;CRA_21B_CON_DIAGONAL_78;Motociclista;muerto;Choque;M;58;1
02/28/2022_12:00:00_AM;CRA_21B_CON_DIAGONAL_78;Pasajero;herido;Choque;F;31;1
02/28/2022_12:00:00_AM;CRA_21B_CON_DIAGONAL_78;Pasajero;herido;Choque;F;34;1
02/28/2022_12:00:00_AM;CRA_21B_CON_DIAGONAL_78;Pasajero;herido;Choque;F;39;1
02/28/2022_12:00:00_AM;CRA_21B_CON_DIAGONAL_78;Pasajero;herido;Choque;F;41;1
02/28/2022_12:00:00_AM;CRA_21B_CON_DIAGONAL_78;Pasajero;herido;Choque;F;42;1
02/28/2022_12:00:00_AM;CRA_21B_CON_DIAGONAL_78;Pasajero;herido;Choque;F;54;1
02/28/2022_12:00:00_AM;CRA_21B_CON_DIAGONAL_78;Pasajero;herido;Choque;M;31;1
02/28/2022_12:00:00_AM;CRA_21B_CON_DIAGONAL_78;Pasajero;herido;Choque;M;34;1
02/28/2022_12:00:00_AM;CRA_21B_CON_DIAGONAL_78;Pasajero;herido;Choque;M;38;1
02/28/2022_12:00:00_AM;CRA_21B_CON_DIAGONAL_78;Pasajero;herido;Choque;M;44;1
02/28/2022_12:00:00_AM;CRA_21B_CON_DIAGONAL_78;Pasajero;herido;Choque;M;56;1
02/28/2022_12:00:00_AM;CRA_50_CON_CALLE_49B;Acompañante;herido;Choque;F;30;1
02/28/2022_12:00:00_AM;CRA_50_CON_CALLE_49B;Motociclista;herido;Choque;M;30;1
02/28/2022_12:00:00_AM;CRA_64_CALLE_52;Motociclista;herido;Choque;M;26;1
3/01/2022__00:00:00;CALLE_110_CARRERA_17_LOS_ANGELES_2_SENTIDO_NORTE_-SUR;Peaton;muerto;Atropello;M;67;1
3/01/2022__00:00:00;CALLE_110_CON_CRA_46;Conductor;herido;Choque;F;30;1
3/01/2022__00:00:00;CALLE_64_CRA_15B;Motociclista;herido;Choque;M;45;1
3/01/2022__00:00:00;CORDIALIDAD_#_21-41;Motociclista;herido;Choque;F;29;1
3/01/2022__00:00:00;CRA_50_CALLE_53_PORTAL_DEL_PRADO;Ciclista;herido;Choque;M;71;1
3/02/2022__00:00:00;CARRERA_6_CALLE_88;Peaton;herido;Atropello;M;55;1
3/02/2022__00:00:00;CALLE_31_CARRERA_22;Acompañante;herido;Choque;F;62;1
3/02/2022__00:00:00;CALLE_31_CARRERA_22;Conductor;herido;Choque;F;38;1
3/02/2022__00:00:00;CALLE_45_CRA_3B;Motociclista;herido;Choque;M;31;1
3/02/2022__00:00:00;CALLE_45_CRA_3B;Motociclista;herido;Choque;M;32;1
3/02/2022__00:00:00;CALLE_73_B_CARRERA_41_B;Acompañante;herido;Choque;F;55;1
3/02/2022__00:00:00;CALLE_80_CON_CARRERA_71;Acompañante;herido;Choque;F;30;1
3/02/2022__00:00:00;CALLE_80_CON_CARRERA_71;Motociclista;herido;Choque;M;32;1
3/02/2022__00:00:00;CARRERA_43_CON_CALLE_67;Motociclista;herido;Choque;M;30;1
3/02/2022__00:00:00;CARRERA_46_CALLE_68;Pasajero;herido;Choque;F;23;1
3/02/2022__00:00:00;CARRERA_46_CALLE_68;Pasajero;herido;Choque;F;24;1
3/02/2022__00:00:00;CARRERA_46_CALLE_68;Pasajero;herido;Choque;F;32;1
3/02/2022__00:00:00;CARRERA_46_CALLE_68;Pasajero;herido;Choque;F;38;1
3/02/2022__00:00:00;CARRERA_46_CALLE_68;Pasajero;herido;Choque;F;43;1
3/02/2022__00:00:00;CARRERA_46_CALLE_68;Pasajero;herido;Choque;F;45;1
3/02/2022__00:00:00;CARRERA_46_CALLE_68;Pasajero;herido;Choque;M;22;1
3/02/2022__00:00:00;CARRERA_46_CALLE_68;Pasajero;herido;Choque;M;25;1
3/02/2022__00:00:00;CARRERA_46_CALLE_68;Pasajero;herido;Choque;M;43;1
3/02/2022__00:00:00;CARRERA_46_CALLE_68;Pasajero;herido;Choque;M;52;1
3/02/2022__00:00:00;CARRERA_46_CALLE_68;Pasajero;herido;Choque;M;61;1
3/03/2022__00:00:00;CALLE_31_CRA_24;Pasajero;herido;Choque;F;24;1
3/03/2022__00:00:00;CALLE_85_CRA_47;Pasajero;herido;Choque;F;34;1
3/03/2022__00:00:00;CALLE_85_CRA_47;Pasajero;herido;Choque;M;2;1
3/03/2022__00:00:00;CRA_66_CON_CALLE_81;Acompañante;herido;Choque;F;27;1
3/04/2022__00:00:00;CALLE_110__CARRERA_6;Ciclista;herido;Choque;M;40;1
3/04/2022__00:00:00;CALLE_110_CARRERA_53;Motociclista;herido;Choque;M;28;1
3/04/2022__00:00:00;CALLE_30_CARRERA_25;Acompañante;herido;Choque;M;44;1
3/04/2022__00:00:00;CALLE_30_CARRERA_25;Motociclista;herido;Choque;M;44;1
3/04/2022__00:00:00;CARERA_49_CON_CALLE_68;Motociclista;herido;Choque;M;26;1
3/04/2022__00:00:00;CARRERA_50_CALLE_59;Acompañante;herido;Choque;M;24;1
3/04/2022__00:00:00;CARRERA_50_CALLE_59;Motociclista;herido;Choque;M;23;1
3/04/2022__00:00:00;CRA_10_POR_CALLE_119_EL_PUEBLITO;Acompañante;herido;Choque;M;16;1
3/04/2022__00:00:00;CRA_10_POR_CALLE_119_EL_PUEBLITO;Motociclista;herido;Choque;F;38;1
3/04/2022__00:00:00;CRA_46_CALLE_100;Motociclista;herido;Choque;M;47;1
3/05/2022__00:00:00;CALLE_24_CRA_10;Acompañante;herido;Choque;F;31;1
3/05/2022__00:00:00;CALLE_24_CRA_10;Motociclista;herido;Choque;M;24;1
3/05/2022__00:00:00;CALLE_79A_CRA_36;Acompañante;herido;Choque;F;34;1
3/05/2022__00:00:00;CALLE_79A_CRA_36;Motociclista;herido;Choque;M;37;1
3/05/2022__00:00:00;CALLE_80_CRA_47;Motociclista;herido;Choque;F;26;1
3/05/2022__00:00:00;CRA_25_CALLE_38;Acompañante;herido;Choque;M;26;1
3/05/2022__00:00:00;CRA_25_CALLE_38;Motociclista;herido;Choque;M;31;1
3/06/2022__00:00:00;CALLE_70C_CON_CRA_9J1;Peaton;herido;Atropello;M;81;1
3/06/2022__00:00:00;CRA_21B_CON_CALLE_75C;Peaton;herido;Atropello;M;58;1
3/06/2022__00:00:00;CALLE_115_CRA_20;Acompañante;herido;Choque;M;15;1
3/06/2022__00:00:00;CALLE_115_CRA_20;Acompañante;herido;Choque;M;16;1
3/06/2022__00:00:00;CALLE_115_CRA_20;Motociclista;herido;Choque;M;21;1
3/06/2022__00:00:00;CALLE_115_CRA_20;Motociclista;herido;Choque;M;34;1
3/06/2022__00:00:00;CALLE_31_CARRERA_24;Pasajero;herido;Choque;F;20;1
3/06/2022__00:00:00;CALLE_31_CARRERA_24;Pasajero;herido;Choque;M;6;1
3/06/2022__00:00:00;CALLE_31_CARRERA_24;Pasajero;herido;Choque;M;8;1
3/06/2022__00:00:00;CALLE_31_CARRERA_24;Pasajero;herido;Choque;M;23;1
3/06/2022__00:00:00;CALLE_31_CARRERA_24;Pasajero;herido;Choque;M;24;1
3/06/2022__00:00:00;CALLE_31_CRA_24;Conductor;herido;Choque;M;68;1
3/06/2022__00:00:00;CALLE_31_CRA_24;Motociclista;muerto;Choque;M;39;1
3/06/2022__00:00:00;CALLE_50_A_CON_CARRERA_4_B;Motociclista;herido;Choque;M;25;1
3/06/2022__00:00:00;CALLE_76_CON_CARRERA_65;Acompañante;herido;Choque;F;51;1
3/06/2022__00:00:00;CALLE_76_CON_CARRERA_65;Motociclista;herido;Choque;M;25;1
3/06/2022__00:00:00;CARRERA_14_CALLE_45_B;Motociclista;herido;Choque;M;47;1
3/07/2022__00:00:00;CALLE_110_CON_CRA_24;Acompañante;herido;Choque;F;24;1
3/07/2022__00:00:00;CALLE_110_CON_CRA_24;Acompañante;herido;Choque;M;23;1
3/07/2022__00:00:00;CALLE_110_CON_CRA_24;Acompañante;herido;Choque;M;27;1
3/07/2022__00:00:00;CALLE_110_CON_CRA_24;Acompañante;herido;Choque;M;42;1
3/07/2022__00:00:00;CALLE_31_CON_CARRERA_24;Motociclista;herido;Choque;M;27;1
3/07/2022__00:00:00;CALLE_35_CON_CRA_33;Acompañante;herido;Choque;M;47;1
3/07/2022__00:00:00;CALLE_79_#_52;Acompañante;herido;Choque;F;25;1
3/07/2022__00:00:00;CALLE_79_#_52;Motociclista;herido;Choque;M;27;1
3/07/2022__00:00:00;CALLE_85_CRA_50;Acompañante;herido;Choque;F;32;1
3/07/2022__00:00:00;CALLE_85_CRA_50;Motociclista;herido;Choque;M;44;1
3/07/2022__00:00:00;CALLE_85_CRA_50;Motociclista;herido;Choque;M;55;1
3/08/2022__00:00:00;CALLE_50_CON_CRA_24;Motociclista;herido;Choque;M;41;1
3/08/2022__00:00:00;CALLE_68_#_43-64;Motociclista;herido;Choque;M;37;1
3/08/2022__00:00:00;CALLE_6B_CARRERA_59;Conductor;herido;Choque;M;38;1
3/08/2022__00:00:00;CALLE_6B_CARRERA_59;Pasajero;herido;Choque;F;70;1
3/08/2022__00:00:00;CARRERA_41_CALLE_66;Motociclista;herido;Choque;M;24;1
3/08/2022__00:00:00;CARRERA_8_#_45B-47;Motociclista;herido;Choque;M;30;1
3/08/2022__00:00:00;CRA_46_CALLE_53;Motociclista;herido;Choque;M;54;1
3/09/2022__00:00:00;CALLE_69_#_47-49;Peaton;herido;Atropello;M;63;1
3/09/2022__00:00:00;CALLE_45_CON_CRA_8;Conductor;herido;Choque;M;42;1
3/09/2022__00:00:00;CALLE_45_CON_CRA_8;Pasajero;herido;Choque;M;72;1
3/09/2022__00:00:00;CALLE_74_CARRERA_38_C;Motociclista;herido;Choque;M;23;1
3/10/2022__00:00:00;AVENIDA_CIRCUNVALAR_CRA_15_SUR;Motociclista;herido;Choque;F;30;1
3/10/2022__00:00:00;CALLE_110_CRA_6Q;Motociclista;herido;Choque;M;46;1
3/10/2022__00:00:00;CALLE_75_#_21B-155;Motociclista;herido;Choque;M;31;1
3/10/2022__00:00:00;CALLE_75_#_21B-155;Pasajero;herido;Choque;F;27;1
3/10/2022__00:00:00;CRA_33_CON_CALLE_58;Conductor;herido;Choque;M;47;1
3/10/2022__00:00:00;CRA_33_CON_CALLE_58;Motociclista;herido;Choque;M;54;1
3/10/2022__00:00:00;CRA_33_CON_CALLE_58;Pasajero;herido;Choque;F;54;1
3/10/2022__00:00:00;VIA_40_CON_85-470;Acompañante;herido;Choque;F;22;1
3/10/2022__00:00:00;VIA_40_CON_85-470;Motociclista;herido;Choque;M;29;1
3/11/2022__00:00:00;AVENIDA_CIRCUNVALAR_CON_CRA_27;Peaton;herido;Atropello;F;44;1
3/11/2022__00:00:00;CARRERA_38_CALLE_37;Peaton;herido;Atropello;M;73;1
3/11/2022__00:00:00;CARRERA_40_CALLE_34;Peaton;herido;Atropello;M;22;1
3/11/2022__00:00:00;CARRERA_52_CON_CALLE_76;Peaton;herido;Atropello;M;27;1
3/11/2022__00:00:00;AVENIDA_CIRCUNVALAR_CALLE_110_A_100_METROS_DE_LA_ROTONDA,_MONUMENTO_VENTANA_DEL;Motociclista;muerto;Choque;M;31;1
3/11/2022__00:00:00;CALLE_31_CARRERA_29;Conductor;herido;Choque;M;53;1
3/11/2022__00:00:00;CARRERA_33_CALLE_40;Acompañante;herido;Choque;M;21;1
3/11/2022__00:00:00;CARRERA_50_CALLE_64;Motociclista;herido;Choque;M;56;1
3/11/2022__00:00:00;CRA_4_CON_CALLE_38B;Acompañante;herido;Choque;F;36;1
3/12/2022__00:00:00;CARRERA_1_F_CALLE_49;Pasajero;herido;Caida_Ocupante;F;20;1
3/12/2022__00:00:00;CALLE_6_CON_CRA_43;Acompañante;herido;Choque;M;21;1
3/12/2022__00:00:00;CALLE_6_CON_CRA_43;Motociclista;herido;Choque;M;26;1
3/12/2022__00:00:00;CALLE_98_CARRERA_42H;Motociclista;herido;Choque;M;45;1
3/12/2022__00:00:00;CARRERA_15_SUR_#_46-51;Motociclista;muerto;Choque;M;24;1
3/12/2022__00:00:00;CARRERA_43_CALLE_58;Motociclista;herido;Choque;M;33;1
3/12/2022__00:00:00;CARRERA_CRA_14_CALLE_40;Acompañante;herido;Choque;M;21;1
3/12/2022__00:00:00;CARRERA_CRA_14_CALLE_40;Acompañante;herido;Choque;M;22;1
3/12/2022__00:00:00;CARRERA_CRA_14_CALLE_40;Acompañante;herido;Choque;M;25;1
3/12/2022__00:00:00;CARRERA_CRA_14_CALLE_40;Acompañante;herido;Choque;M;26;1
3/12/2022__00:00:00;CARRERA_CRA_14_CALLE_40;Conductor;herido;Choque;M;25;1
3/12/2022__00:00:00;CARRERA_CRA_14_CALLE_40;Conductor;herido;Choque;M;46;1
03/13/2022_12:00:00_AM;CALLE_100_CON_CARRERA_13C;Motociclista;herido;Choque;M;38;1
03/13/2022_12:00:00_AM;CALLE_19_CARRERA_7;Pasajero;herido;Choque;F;22;1
03/13/2022_12:00:00_AM;CARRERA_26_CALLE_31;Motociclista;herido;Choque;M;32;1
03/14/2022_12:00:00_AM;CALLE_19_CARRERA_3E;Motociclista;herido;Choque;M;30;1
03/15/2022_12:00:00_AM;CALLE_30_CRA_43;Motociclista;herido;Choque;F;38;1
03/15/2022_12:00:00_AM;CALLE_30_CRA_43;Peaton;herido;Choque;M;27;1
03/15/2022_12:00:00_AM;CALLE_30_CRA_43;Peaton;herido;Choque;M;34;1
03/15/2022_12:00:00_AM;CALLE_38_B_CON_CARRERA_14;Motociclista;herido;Choque;F;35;1
03/15/2022_12:00:00_AM;CARRERA_23_CON_CALLE_24;Acompañante;herido;Choque;F;26;1
03/15/2022_12:00:00_AM;CARRERA_23_CON_CALLE_24;Acompañante;herido;Choque;M;40;2
03/15/2022_12:00:00_AM;CARRERA_23_CON_CALLE_24;Acompañante;herido;Choque;M;46;1
03/15/2022_12:00:00_AM;CARRERA_23_CON_CALLE_24;Conductor;herido;Choque;M;50;1
03/15/2022_12:00:00_AM;CARRERA_53_CALLE_55;Motociclista;herido;Choque;M;63;1
03/15/2022_12:00:00_AM;CARRERA_55_CALLE_80;Conductor;herido;Choque;M;41;1
03/15/2022_12:00:00_AM;CARRERA_55_CALLE_80;Pasajero;herido;Choque;F;43;1
03/16/2022_12:00:00_AM;AVENIDA_CIRCUNVALAR_CALLE_110_CRA_2_SUR;Pasajero;herido;Choque;F;32;1
03/16/2022_12:00:00_AM;AVENIDA_CIRCUNVALAR_CALLE_110_CRA_2_SUR;Pasajero;herido;Choque;F;34;1
03/16/2022_12:00:00_AM;CALLE_30_FRENTE_AL_#_22-96;Motociclista;herido;Choque;M;47;1
03/16/2022_12:00:00_AM;CALLE_31_CRA_22;Motociclista;herido;Choque;M;34;1
03/16/2022_12:00:00_AM;CALLE_44_CARRERA_40;Motociclista;herido;Choque;M;41;1
03/16/2022_12:00:00_AM;CARRERA_14_CALLE_51;Acompañante;herido;Choque;M;15;1
03/16/2022_12:00:00_AM;CARRERA_14_CALLE_51;Motociclista;herido;Choque;M;48;1
03/16/2022_12:00:00_AM;VIA_40_CALLE_77B_Y_78;Motociclista;herido;Choque;F;38;1
03/17/2022_12:00:00_AM;CALLE_46_CON_AVENIDA_CIRCUNVALAR;Peaton;herido;Atropello;F;71;1
03/17/2022_12:00:00_AM;CALLE_100_#_49C_-155_CASA_2;Motociclista;herido;Choque;M;56;1
03/17/2022_12:00:00_AM;CALLE_31_CON_CARRERA_24;Motociclista;herido;Choque;F;29;1
03/17/2022_12:00:00_AM;CALLE_35_CON_CRA_29;Motociclista;herido;Choque;M;53;1
03/17/2022_12:00:00_AM;CALLE_35_CON_CRA_29;Pasajero;herido;Choque;M;34;1
03/17/2022_12:00:00_AM;CALLE_53_#_52-68;Ciclista;herido;Choque;M;52;1
03/17/2022_12:00:00_AM;CALLE_87_CRA_49C;Motociclista;herido;Choque;M;31;1
03/17/2022_12:00:00_AM;CARRERA_45_CALLE_40;Acompañante;herido;Choque;F;31;1
03/17/2022_12:00:00_AM;CARRERA_53_CALLE_100;Pasajero;herido;Choque;F;44;1
03/17/2022_12:00:00_AM;CARRERA_53_CALLE_100;Pasajero;herido;Choque;F;60;1
03/17/2022_12:00:00_AM;CRA_46_POR_CALLE_110;Motociclista;herido;Choque;M;31;1
03/17/2022_12:00:00_AM;CRA_46_POR_CALLE_110;Motociclista;herido;Choque;M;39;1
03/18/2022_12:00:00_AM;CALLE_7C_CRA_12;Peaton;herido;Atropello;F;6;1
03/18/2022_12:00:00_AM;CALLE_83_CON_CRA_42;Motociclista;herido;Choque;M;43;1
03/18/2022_12:00:00_AM;CARRERA_38_CALLE_85;Conductor;herido;Choque;M;28;1
03/18/2022_12:00:00_AM;CARRERA_38_ENTRE_CALLE_81_Y_84;Conductor;herido;Choque;M;67;1
03/19/2022_12:00:00_AM;CARRERA_16_#_47-33;Pasajero;herido;Caida_Ocupante;M;81;1
03/19/2022_12:00:00_AM;AVENIDA_CIRCUNVALAR_CON_6_FRENTE_DE_METRO_PARQUE;Acompañante;herido;Choque;F;30;1
03/19/2022_12:00:00_AM;CALLE_31_CRA_24;Motociclista;herido;Choque;M;47;1
03/19/2022_12:00:00_AM;CALLE_47_CRA_20;Motociclista;herido;Choque;M;40;1
03/19/2022_12:00:00_AM;CALLE_72_CARRERA_36;Motociclista;herido;Choque;M;37;1
03/19/2022_12:00:00_AM;CALLE_76_#_6E-39;Acompañante;herido;Choque;F;43;1
03/19/2022_12:00:00_AM;CALLE_76_#_6E-39;Motociclista;herido;Choque;M;52;1
03/19/2022_12:00:00_AM;CALLE_87_CARRERA_9;Motociclista;herido;Choque;M;28;1
03/19/2022_12:00:00_AM;CARRERA_27_CALLE_52;Acompañante;herido;Choque;F;27;1
03/19/2022_12:00:00_AM;CARRERA_44_#_72-43;Conductor;herido;Choque;M;57;1
03/19/2022_12:00:00_AM;CRA_38_CON_CALLE_85;Acompañante;herido;Choque;F;25;1
03/19/2022_12:00:00_AM;CRA_38_CON_CALLE_85;Motociclista;herido;Choque;M;28;1
03/19/2022_12:00:00_AM;CARRERA_43_CALLE_110;Acompañante;herido;Volcamiento;M;30;1
03/20/2022_12:00:00_AM;CALLE_104_#_13-13;Peaton;herido;Atropello;M;36;1
03/20/2022_12:00:00_AM;CARRERA_15_#_68C-72;Conductor;herido;Atropello;M;34;1
03/20/2022_12:00:00_AM;CARRERA_15_#_68C-72;Peaton;herido;Atropello;M;33;1
03/20/2022_12:00:00_AM;CALLE_31_CARRERA_24;Conductor;herido;Choque;M;29;1
03/20/2022_12:00:00_AM;CALLE_31_CARRERA_24;Pasajero;herido;Choque;F;19;1
03/20/2022_12:00:00_AM;CALLE_31_CARRERA_24;Pasajero;herido;Choque;F;26;1
03/20/2022_12:00:00_AM;CALLE_81_#_41D-93;Motociclista;herido;Choque;M;43;1
03/20/2022_12:00:00_AM;CALLE_81_#_41D-93;Motociclista;herido;Choque;M;49;1
03/20/2022_12:00:00_AM;CALLE_85_CRA_42H;Motociclista;herido;Choque;M;49;1
03/21/2022_12:00:00_AM;VIA_40_CON_CALLE_69;Peaton;herido;Atropello;M;37;1
03/21/2022_12:00:00_AM;CALLE_45_CON_CARRERA_7D;Ciclista;herido;Choque;M;16;1
03/21/2022_12:00:00_AM;CALLE_84_CRA_42B1;Motociclista;herido;Choque;M;22;1
03/21/2022_12:00:00_AM;CALLE_98_CRA_54;Acompañante;herido;Choque;F;38;1
03/22/2022_12:00:00_AM;DIAGONAL_64B_CON_CARRERA_9D_11;Motociclista;herido;Atropello;M;28;1
03/22/2022_12:00:00_AM;DIAGONAL_64B_CON_CARRERA_9D_11;Peaton;herido;Atropello;M;38;1
03/22/2022_12:00:00_AM;CALLE_45B_CON_CARRERA_19;Pasajero;herido;Caida_Ocupante;F;68;1
03/22/2022_12:00:00_AM;CALLE_110_CRA_04-30;Motociclista;herido;Choque;M;33;1
03/22/2022_12:00:00_AM;CALLE_64_CON_CARRERA_64;Motociclista;herido;Choque;M;25;1
03/22/2022_12:00:00_AM;CALLE_72_CRA_41B;Acompañante;herido;Choque;F;33;1
03/22/2022_12:00:00_AM;CALLE_72_CRA_41B;Motociclista;herido;Choque;M;33;1
03/22/2022_12:00:00_AM;CALLE_82_CRA_59B;Conductor;herido;Choque;M;60;1
03/22/2022_12:00:00_AM;CARRERA_4_CALLE_38B;Motociclista;herido;Choque;M;28;1
03/22/2022_12:00:00_AM;CARRERA_44_CON_CALLE_72;Conductor;herido;Choque;F;31;1
03/22/2022_12:00:00_AM;CARRERA_47_CON_CALLE_74;Motociclista;herido;Choque;M;24;1
03/22/2022_12:00:00_AM;VIA_40_#_85-999;Peaton;herido;Choque;M;32;1
03/22/2022_12:00:00_AM;VIA_40_#_85-999;Peaton;herido;Choque;M;66;1
03/23/2022_12:00:00_AM;CALLE_113_CARRERA_34;Motociclista;herido;Atropello;M;21;1
03/23/2022_12:00:00_AM;CALLE_113_CARRERA_34;Peaton;herido;Atropello;M;30;1
03/23/2022_12:00:00_AM;CALLE_31_CARRERA_40;Peaton;herido;Atropello;F;30;1
03/23/2022_12:00:00_AM;AV._CIRCUNVALAR_CARRERA_15_SUR;Pasajero;herido;Choque;F;65;1
03/23/2022_12:00:00_AM;CALLE_44_CRA_14;Motociclista;herido;Choque;M;47;1
03/23/2022_12:00:00_AM;CALLE_57_CON_CARRERA_23;Motociclista;herido;Choque;M;34;1
03/23/2022_12:00:00_AM;CALLE_81_CRA_64;Motociclista;herido;Choque;M;25;1
03/24/2022_12:00:00_AM;CALLE_53D_CARRERA_25;Motociclista;herido;Choque;M;44;1
03/24/2022_12:00:00_AM;CALLE_56C_CRA_12;Acompañante;herido;Choque;F;26;1
03/24/2022_12:00:00_AM;CALLE_56C_CRA_12;Motociclista;herido;Choque;M;35;1
03/24/2022_12:00:00_AM;CARRERA_43_CALLE_47;Conductor;herido;Choque;M;44;1
03/25/2022_12:00:00_AM;CALLE_19_CARRERA_1F;Motociclista;herido;Choque;F;43;1
03/25/2022_12:00:00_AM;CARRERA_21_CALLE_30;Motociclista;herido;Choque;M;47;1
03/25/2022_12:00:00_AM;VIA_40_CALLE_85-470;Motociclista;herido;Choque;M;38;1
03/26/2022_12:00:00_AM;CALLE_70B_#_70-34;Peaton;herido;Atropello;F;8;1
03/26/2022_12:00:00_AM;CALLE_70B_#_70-34;Peaton;herido;Atropello;F;37;1
03/26/2022_12:00:00_AM;CALLE_70B_#_70-34;Peaton;herido;Atropello;F;60;1
03/26/2022_12:00:00_AM;CRA_51B_#_86;Peaton;herido;Atropello;F;59;1
03/26/2022_12:00:00_AM;VIA_40_CON_CALLE_77;Peaton;herido;Atropello;F;31;1
03/26/2022_12:00:00_AM;CALLE_110_CRA_27;Acompañante;herido;Choque;F;48;1
03/26/2022_12:00:00_AM;CALLE_110_CRA_27;Motociclista;herido;Choque;M;41;1
03/26/2022_12:00:00_AM;CARRERA_23_CON_CALLE_46;Motociclista;herido;Choque;F;42;1
03/26/2022_12:00:00_AM;CARRERA_4_CALLE_33;Motociclista;herido;Choque;M;25;1
03/26/2022_12:00:00_AM;CRA_1H_FRENTE_AL_#_41B_-_176;Acompañante;herido;Choque;F;24;1
03/26/2022_12:00:00_AM;CRA_1H_FRENTE_AL_#_41B_-_176;Motociclista;muerto;Choque;M;27;1
03/27/2022_12:00:00_AM;CARRERA_15_SUR_#_72B;Acompañante;herido;Atropello;M;20;1
03/27/2022_12:00:00_AM;CARRERA_15_SUR_#_72B;Acompañante;herido;Atropello;M;44;1
03/27/2022_12:00:00_AM;CARRERA_15_SUR_#_72B;Motociclista;herido;Atropello;M;27;1
03/27/2022_12:00:00_AM;CARRERA_15_SUR_#_72B;Peaton;herido;Atropello;M;32;1
03/27/2022_12:00:00_AM;CALLE_34_#_41-97;Acompañante;herido;Choque;M;38;1
03/27/2022_12:00:00_AM;CALLE_34_#_41-97;Conductor;herido;Choque;M;29;1
03/27/2022_12:00:00_AM;CALLE_34_#_41-97;Conductor;herido;Choque;M;38;1
03/27/2022_12:00:00_AM;CALLE_35_CARRERA_33;Motociclista;herido;Choque;M;20;1
03/27/2022_12:00:00_AM;CARRERA_27_CON_CALLE_31;Acompañante;herido;Choque;M;24;1
03/27/2022_12:00:00_AM;CARRERA_27_CON_CALLE_31;Conductor;herido;Choque;M;32;1
03/27/2022_12:00:00_AM;CARRERA_27_CON_CALLE_31;Motociclista;muerto;Choque;M;22;1
03/27/2022_12:00:00_AM;CARRERA_42_CALLE_78;Conductor;herido;Choque;M;52;1
03/27/2022_12:00:00_AM;CARRERA_42_CALLE_78;Pasajero;herido;Choque;M;52;1
03/27/2022_12:00:00_AM;CRA_20_CALLE_68;Motociclista;herido;Choque;M;31;1
03/27/2022_12:00:00_AM;CRA_51B_CON_CALLE_96A;Motociclista;herido;Choque;F;27;1
03/28/2022_12:00:00_AM;CARRERA_46_#_76-174;Peaton;herido;Atropello;F;25;1
03/28/2022_12:00:00_AM;CALLE_45_CARRERA_46_Y_50;Acompañante;herido;Caida_Ocupante;M;21;1
03/28/2022_12:00:00_AM;CALLE_45_CARRERA_46_Y_50;Acompañante;herido;Caida_Ocupante;M;24;1
